WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
BR10,1005595,1,97625203,MPLF,31,KG,554,EUR,2023-05-12,2023-05-17, ,49784073,32008687,626177,6,BR
BR10,1005610,1,25150904,COLA,18,PCS,976,EUR,2023-05-15,2023-05-19, ,20291697,53251766,751588,2,BR
DE10,1005619,2,85602600,ZUFN,69,L,361,EUR,2023-05-15,2023-05-24, ,40138709,65550769,824154,2,DE
DE10,1005614,3,84480424,ZUFN,23,G,136,EUR,2023-05-15,2023-05-25, ,30562118,65550769,374265,1,DE
IN10,1005632,1,48075088,PYTF,89,KG,353,EUR,2023-05-17,2023-05-18,x,71835249,87940829,878687,8,IN
IN10,1005600,1,24242928,COLA,75,KG,321,EUR,2023-05-16,2023-05-17,x,61546081,70768553,967643,1,IN
IN10,1005620,1,44409248,EDSA,52,L,267,EUR,2023-05-15,2023-05-22, ,41699811,86162838,967643,2,IN
IN10,1005629,1,37141432,EDSA,34,PCS,474,EUR,2023-05-17,2023-05-22, ,23344986,86162838,967643,3,IN
IN10,1005625,2,26857600,ZELA,88,PCS,453,EUR,2023-05-16,2023-05-23,x,36908184,70768553,440703,1,IN
BR10,1005610,2,86834912,MPLF,72,PCS,381,EUR,2023-05-15,2023-05-19, ,20291697,32008687,751588,3,BR
BR10,1005630,1,86662444,MPLF,91,KG,447,EUR,2023-05-17,2023-05-23, ,79026548,32008687,451087,2,BR
BR10,1005644,2,84480424,ZUFN,68,G,136,EUR,2023-05-19,2023-05-24, ,94248358,24642678,611606,2,BR
US10,1005631,1,47961168,PYTF,94,PCS,555,EUR,2023-05-17,2023-05-19, ,87596201,43449637,662366,6,US
BR10,1005584,1,48075088,PYTF,26,KG,353,EUR,2023-05-12,2023-05-22, ,41922364,51619782,450355,3,BR
BR10,1005630,2,60261224,UDF3,12,KG,350,EUR,2023-05-17,2023-05-19, ,79026548,89359211,751588,4,BR
BR10,1005583,1,45162744,EDSA,42,PCS,520,EUR,2023-05-12,2023-05-22, ,33718300,84141246,450355,1,BR
JP11,1005665,2,49790248,PYTF,82,PCS,700,EUR,2023-05-22,2023-05-25, ,97011465,70110687,411204,5,JP
JP11,1005668,1,78949416,ZUFN,41,PCS,991,EUR,2023-05-22,2023-05-26,x,96959015,92217720,275581,1,JP
JP11,1005640,4,69579592,UDF3,59,L,124,EUR,2023-05-23,2023-05-30, ,32008687,79246109,882610,1,JP
JP11,1005665,1,88797376,MPLF,55,PCS,6,EUR,2023-05-22,2023-05-25, ,97011465,40601709,411204,4,JP
JP11,1005651,3,82207928,ZUFN,29,KG,441,EUR,2023-05-22,2023-05-29, ,59668383,92217720,882610,2,JP
JP11,1005672,1,86457056,MPLF,68,PCS,159,EUR,2023-05-22,2023-05-29, ,69707819,40601709,882610,4,JP
JP11,1005685,2,90455123,MPLF,21,PCS,437,EUR,2023-05-24,2023-05-30, ,79136956,40601709,651169,2,JP
JP11,1005640,1,22818912,COLA,96,KG,636,EUR,2023-05-18,2023-05-25, ,32008687,33607135,411204,1,JP
JP11,1005634,1,98151444,MPLF,34,PCS,916,EUR,2023-05-17,2023-05-24, ,61498252,40601709,426627,2,JP
JP11,1005581,1,22818912,COLA,7,KG,636,EUR,2023-05-22,2023-05-23, ,91698003,33607135,138229,1,JP
JP11,1005706,2,28348643,ZELA,91,PCS,684,EUR,2023-05-29,2023-05-30, ,11860721,49784073,651169,3,JP
JP11,1005732,1,22818912,COLA,66,KG,636,EUR,2023-05-29,2023-05-30, ,26906049,33607135,651169,4,JP
JP11,1005685,1,45162744,EDSA,54,PCS,520,EUR,2023-05-29,2023-06-07, ,79136956,59231227,305755,3,JP
JP11,1005720,1,88903632,MPLF,32,PCS,880,EUR,2023-05-29,2023-05-31, ,61498252,40601709,305755,5,JP
JP11,1005681,1,54965832,PYTF,54,G,77,EUR,2023-05-23,2023-05-29, ,90592859,70110687,882610,5,JP
BR10,1005712,1,22818912,COLA,29,KG,636,EUR,2023-05-29,2023-05-31, ,59231227,53251766,637462,7,BR
BR10,1005701,2,97625203,MPLF,72,KG,554,EUR,2023-05-26,2023-05-29, ,28957791,32008687,565066,2,BR
DE10,1005639,1,45013285,EDSA,47,KG,543,EUR,2023-05-18,2023-05-24, ,91567310,58569539,824154,4,DE
DE10,1005658,1,75990376,ZUFN,47,PCS,499,EUR,2023-05-22,2023-05-26, ,57773650,65550769,814148,1,DE
DE10,1005679,1,88903632,MPLF,10,PCS,880,EUR,2023-05-23,2023-05-26, ,46321956,47656838,814148,3,DE
DE10,1005692,4,69909608,UDF3,7,PCS,990,EUR,2023-05-25,2023-05-26, ,89221635,59321219,814148,4,DE
DE10,1005687,1,88903632,MPLF,8,PCS,880,EUR,2023-05-24,2023-05-29, ,14427468,47656838,948557,2,DE
DE10,1005661,1,43151008,EDSA,88,PCS,554,EUR,2023-05-22,2023-05-30, ,46739157,58569539,164963,2,DE
DE10,1005707,1,88346328,MPLF,4,KG,618,EUR,2023-05-29,2023-05-30, ,14427468,47656838,164963,3,DE
DE10,1005714,1,86662444,MPLF,82,KG,447,EUR,2023-05-29,2023-05-30, ,53834925,47656838,164963,4,DE
US10,1005628,4,79697072,ZUFN,63,PCS,710,EUR,2023-05-16,2023-05-24, ,82040060,88510487,585248,1,US
US10,1005686,1,25150904,COLA,32,PCS,976,EUR,2023-05-24,2023-05-30, ,99587757,22179495,924484,3,US
US10,1005695,1,20667944,COLA,60,KG,463,EUR,2023-05-26,2023-05-31, ,45379454,22179495,673870,2,US
US10,1005682,4,28440760,ZELA,25,PCS,603,EUR,2023-05-23,2023-05-29, ,65619912,56417381,337273,3,US
US10,1005682,1,97625203,MPLF,39,KG,554,EUR,2023-05-23,2023-05-26, ,65619912,56417381,903162,7,US
US10,1005636,1,90455123,MPLF,46,PCS,437,EUR,2023-05-18,2023-05-24, ,86280788,81552979,585248,2,US
US10,1005673,1,19816724,COLA,21,PCS,521,EUR,2023-05-25,2023-05-26, ,40836156,22179495,903162,5,US
US10,1005649,2,29156488,ZELA,79,PCS,374,EUR,2023-05-19,2023-05-26, ,64020092,56417381,903162,3,US
US10,1005649,1,88346328,MPLF,31,KG,618,EUR,2023-05-19,2023-05-25, ,64020092,81552979,159241,5,US
US10,1005602,2,88903632,MPLF,52,PCS,880,EUR,2023-05-15,2023-05-25, ,72479255,81552979,159241,1,US
US10,1005656,1,98151444,MPLF,16,PCS,916,EUR,2023-05-22,2023-05-26, ,41977120,81552979,903162,4,US
DE10,1005692,1,47767912,PYTF,48,PCS,915,EUR,2023-05-25,2023-06-01, ,89221635,68613813,265702,1,DE
US10,1005699,2,83863032,ZUFN,43,G,263,EUR,2023-05-26,2023-05-30, ,39250498,88510487,924484,5,US
IN10,1005662,2,48075088,PYTF,79,KG,353,EUR,2023-05-22,2023-05-25, ,23344986,87940829,616567,2,IN
BR10,1005691,1,89034752,MPLF,11,PCS,726,EUR,2023-05-25,2023-05-29, ,75758576,32008687,565066,1,BR
BR10,1005642,2,29156488,ZELA,90,PCS,374,EUR,2023-05-18,2023-05-25, ,61568536,40138709,386069,1,BR
IN10,1005625,3,76304544,ZUFN,87,PCS,692,EUR,2023-05-19,2023-05-29, ,36908184,44488029,729261,1,IN
IN10,1005653,1,21595928,COLA,86,PCS,83,EUR,2023-05-22,2023-05-24, ,12948061,30090592,729261,3,IN
IN10,1005660,1,54965832,PYTF,89,G,77,EUR,2023-05-22,2023-05-24, ,89359211,87940829,729261,4,IN
IN10,1005648,2,50191792,PYTF,74,KG,545,EUR,2023-05-19,2023-05-26, ,12948061,87940829,140059,2,IN
IN10,1005648,1,88903632,MPLF,29,PCS,880,EUR,2023-05-19,2023-05-26, ,12948061,49826393,140059,1,IN
IN10,1005677,1,44409248,EDSA,69,L,267,EUR,2023-05-23,2023-05-25, ,66219686,44155404,616567,3,IN
IN10,1005662,1,24242928,COLA,99,KG,321,EUR,2023-05-22,2023-05-25,x,23344986,30090592,616567,1,IN
IN10,1005677,3,26857600,ZELA,26,PCS,453,EUR,2023-06-01,2023-06-02, ,66219686,70768553,140059,4,IN
CN10,1005693,4,74349496,UDF3,93,KG,341,EUR,2023-05-26,2023-06-01, ,42143962,48148862,978684,1,CN
BR10,1005654,1,98151444,MPLF,25,PCS,916,EUR,2023-05-22,2023-05-26, ,67659550,32008687,912987,2,BR
CN10,1005635,1,86662444,MPLF,10,KG,447,EUR,2023-05-18,2023-05-23,x,64389461,20837115,959721,4,CN
CN10,1005637,1,50191792,PYTF,99,KG,545,EUR,2023-05-18,2023-05-23, ,76054846,12948061,959721,5,CN
CN10,1005637,3,77128608,ZUFN,88,PCS,606,EUR,2023-05-18,2023-05-25, ,76054846,12948061,508896,2,CN
CN10,1005641,1,75990376,ZUFN,69,PCS,499,EUR,2023-05-18,2023-05-26, ,71678264,23344986,635072,1,CN
IN10,1005725,1,25398208,COLA,33,PCS,504,EUR,2023-05-29,2023-05-31,x,47570626,98019339,631669,2,IN
IN10,1005688,1,28440760,ZELA,56,PCS,603,EUR,2023-05-24,2023-05-30, ,30695145,70768553,940202,1,IN
IN10,1005690,2,76304544,ZUFN,5,PCS,692,EUR,2023-05-24,2023-05-29,x,88994835,44488029,356300,4,IN
IN10,1005689,1,54753968,PYTF,87,PCS,13,EUR,2023-06-05,2023-06-09, ,86863338,98019339,356300,3,IN
IN10,1005677,2,47961168,PYTF,1,PCS,555,EUR,2023-05-23,2023-05-29,x,66219686,87940829,356300,2,IN
IN10,1005660,2,82809960,ZUFN,83,L,435,EUR,2023-05-30,2023-06-06,x,89359211,44488029,356300,1,IN
JP11,1005720,3,64963528,UDF3,92,KG,702,EUR,2023-06-01,2023-06-12, ,61498252,79246109,305755,6,JP
US10,1005721,2,58774200,UDF3,17,KG,934,EUR,2023-05-29,2023-05-31, ,59136793,40424932,673870,4,US
JP11,1005664,2,76304544,ZUFN,40,PCS,692,EUR,2023-05-22,2023-05-31, ,58931923,92217720,305755,1,JP
JP11,1005741,4,69251696,UDF3,70,L,529,EUR,2023-06-06,2023-06-16, ,77597329,79246109,164116,1,JP
JP11,1005718,1,56389144,UDF3,62,PCS,119,EUR,2023-05-29,2023-06-05, ,29599239,79246109,855997,2,JP
JP11,1005737,1,86457056,MPLF,61,PCS,159,EUR,2023-05-30,2023-06-08, ,31073819,92217720,778338,1,JP
US10,1005721,1,47961168,PYTF,23,PCS,555,EUR,2023-05-29,2023-06-02, ,59136793,43449637,919741,2,US
US10,1005745,1,35470001,EDSA,48,KG,235,EUR,2023-05-31,2023-06-02, ,89252207,23329589,919741,3,US
US10,1005710,1,37141432,EDSA,98,PCS,474,EUR,2023-05-29,2023-06-07, ,23818469,23329589,731317,1,US
US10,1005729,1,88903632,MPLF,9,PCS,880,EUR,2023-05-29,2023-06-07, ,15767144,81552979,731317,2,US
CN10,1005776,2,85602600,ZUFN,72,L,361,EUR,2023-06-05,2023-06-07,x,83191486,23344986,229861,2,CN
US10,1005749,2,82809960,ZUFN,78,L,435,EUR,2023-05-31,2023-06-07, ,91849617,88510487,731317,3,US
CN10,1005693,1,21595928,COLA,90,PCS,83,EUR,2023-05-26,2023-06-06, ,42143962,23246292,352104,1,CN
CN10,1005743,1,93159896,MPLF,65,PCS,159,EUR,2023-05-31,2023-06-05, ,13767644,20837115,785078,5,CN
JP11,1005703,2,78949416,ZUFN,33,PCS,991,EUR,2023-05-29,2023-06-05, ,22266209,31978720,855997,1,JP
JP11,1005780,2,28148584,ZELA,90,PCS,778,EUR,2023-06-05,2023-06-07,x,68262206,49784073,832214,3,JP
JP11,1005739,1,45841032,EDSA,71,PCS,603,EUR,2023-05-30,2023-06-05, ,20910031,59231227,855997,4,JP
JP11,1005755,2,86834912,MPLF,83,PCS,381,EUR,2023-06-02,2023-06-05, ,87766849,40601709,855997,6,JP
US10,1005729,2,26709208,ZELA,54,KG,229,EUR,2023-05-29,2023-05-31, ,15767144,56417381,673870,5,US
CN10,1005740,1,86834912,MPLF,41,PCS,381,EUR,2023-05-31,2023-06-05, ,38699668,20837115,785078,3,CN
CN10,1005731,3,49991456,PYTF,18,PCS,733,EUR,2023-06-05,2023-06-07, ,17858513,12948061,783338,2,CN
JP11,1005741,1,97625203,MPLF,25,KG,554,EUR,2023-05-31,2023-06-06, ,77597329,40601709,553272,6,JP
JP11,1005741,2,50191792,PYTF,2,KG,545,EUR,2023-05-31,2023-06-06, ,77597329,70110687,553272,7,JP
US10,1005702,1,87079640,MPLF,3,KG,332,EUR,2023-05-29,2023-06-01, ,87110365,81552979,229023,3,US
CN10,1005731,2,86834912,MPLF,19,PCS,381,EUR,2023-05-29,2023-05-30, ,17858513,12948061,634181,2,CN
JP11,1005739,2,67221888,UDF3,98,KG,193,EUR,2023-05-30,2023-06-06, ,20910031,79246109,553272,5,JP
US10,1005713,1,90455123,MPLF,75,PCS,437,EUR,2023-05-29,2023-06-01, ,68929969,81552979,229023,4,US
DE10,1005652,1,36128224,EDSA,71,PCS,711,EUR,2023-05-22,2023-06-05, ,42053617,58569539,264700,1,DE
DE10,1005717,1,25150904,COLA,66,PCS,976,EUR,2023-05-29,2023-06-05, ,52557458,63821277,264700,2,DE
DE10,1005727,1,44074088,EDSA,73,PCS,52,EUR,2023-05-29,2023-06-05, ,39915336,58569539,264700,3,DE
DE10,1005727,3,98151444,MPLF,54,PCS,916,EUR,2023-05-29,2023-06-05, ,39915336,47656838,264700,4,DE
DE10,1005748,1,88903632,MPLF,80,PCS,880,EUR,2023-06-06,2023-06-14, ,82887724,47656838,264700,6,DE
DE10,1005753,1,87079640,MPLF,2,KG,332,EUR,2023-06-01,2023-06-05, ,30655341,47656838,264700,7,DE
DE10,1005714,2,28440760,ZELA,13,PCS,603,EUR,2023-05-29,2023-06-06, ,53834925,79833202,370889,1,DE
DE10,1005717,2,93159896,MPLF,86,PCS,159,EUR,2023-05-29,2023-06-08, ,52557458,47656838,531828,1,DE
DE10,1005775,1,82809960,ZUFN,91,L,435,EUR,2023-06-05,2023-06-08, ,14427468,65550769,531828,10,DE
IN10,1005763,1,54753968,PYTF,99,PCS,13,EUR,2023-06-05,2023-06-06,x,33793962,87940829,240166,5,IN
IN10,1005747,3,82809960,ZUFN,4,L,435,EUR,2023-06-06,2023-06-12,x,74909010,44488029,240166,3,IN
IN10,1005735,3,69909608,UDF3,91,PCS,990,EUR,2023-05-30,2023-06-05, ,53622145,98019339,678802,2,IN
DE10,1005730,1,40378320,EDSA,46,PCS,605,EUR,2023-05-29,2023-06-02, ,55463176,58569539,679398,4,DE
IN10,1005736,2,71374072,UDF3,20,PCS,293,EUR,2023-05-30,2023-06-02, ,48017982,98019339,171545,1,IN
IN10,1005735,1,89034752,MPLF,94,PCS,726,EUR,2023-05-30,2023-06-01, ,53622145,49826393,991626,2,IN
IN10,1005722,1,28348643,ZELA,42,PCS,684,EUR,2023-05-29,2023-06-01, ,68151316,70768553,991626,1,IN
IN10,1005690,1,25235624,COLA,19,L,640,EUR,2023-05-29,2023-06-05, ,88994835,30090592,631669,1,IN
IN10,1005689,2,76304544,ZUFN,97,PCS,692,EUR,2023-05-24,2023-05-30,x,86863338,44488029,940202,2,IN
DE10,1005728,1,48248768,PYTF,58,PCS,693,EUR,2023-05-29,2023-06-02, ,82834217,68613813,679398,3,DE
DE10,1005762,2,98147568,MPLF,50,L,996,EUR,2023-06-05,2023-06-06, ,55359124,47656838,370889,5,DE
BR10,1005700,1,19816724,COLA,54,PCS,521,EUR,2023-05-26,2023-06-02, ,10768403,53251766,878059,4,BR
BR10,1005708,1,25150904,COLA,93,PCS,976,EUR,2023-05-29,2023-06-02, ,68061790,53251766,878059,6,BR
BR10,1005709,2,86662444,MPLF,86,KG,447,EUR,2023-05-29,2023-06-02, ,70768553,32008687,878059,7,BR
BR10,1005738,1,89034752,MPLF,82,PCS,726,EUR,2023-05-30,2023-06-02, ,26214738,32008687,878059,8,BR
BR10,1005696,2,69251696,UDF3,49,L,529,EUR,2023-05-26,2023-06-02, ,26214738,89359211,878059,3,BR
BR10,1005759,3,58200280,UDF3,69,PCS,335,EUR,2023-06-02,2023-06-05,x,65996666,89359211,643063,2,BR
BR10,1005766,1,86834912,MPLF,36,PCS,381,EUR,2023-06-05,2023-06-07, ,20291697,32008687,694499,3,BR
DE10,1005715,2,75904608,ZUFN,98,PCS,544,EUR,2023-05-29,2023-06-02, ,53457242,65550769,679398,2,DE
BR10,1005724,1,97625203,MPLF,77,KG,554,EUR,2023-05-29,2023-06-06, ,17399386,32008687,786231,2,BR
BR10,1005696,1,47767912,PYTF,20,PCS,915,EUR,2023-05-26,2023-06-02, ,26214738,51619782,878059,2,BR
BR10,1005759,2,88346328,MPLF,70,KG,618,EUR,2023-06-02,2023-06-08, ,65996666,32008687,128468,2,BR
BR10,1005712,2,86834912,MPLF,75,PCS,381,EUR,2023-05-29,2023-06-01, ,59231227,32008687,996754,3,BR
BR10,1005678,1,93159896,MPLF,95,PCS,159,EUR,2023-05-23,2023-05-31, ,28770259,32008687,637462,1,BR
BR10,1005694,1,25235624,COLA,6,L,640,EUR,2023-05-26,2023-05-31, ,26105455,53251766,637462,3,BR
BR10,1005704,1,88797376,MPLF,68,PCS,6,EUR,2023-05-29,2023-05-31, ,78625865,32008687,637462,5,BR
BR10,1005709,1,45162744,EDSA,54,PCS,520,EUR,2023-06-01,2023-06-07, ,70768553,53251766,637462,6,BR
BR10,1005701,1,88346328,MPLF,53,KG,618,EUR,2023-05-26,2023-06-01, ,28957791,32008687,996754,2,BR
US10,1005818,2,26230416,ZELA,46,PCS,190,EUR,2023-06-08,2023-06-12, ,55748312,56417381,355952,5,US
US10,1005820,2,86457056,MPLF,1,PCS,159,EUR,2023-06-08,2023-06-12, ,42978120,81552979,355952,6,US
US10,1005777,1,19474160,COLA,26,KG,986,EUR,2023-06-05,2023-06-13, ,44679314,22179495,880016,1,US
US10,1005783,1,89034752,MPLF,76,PCS,726,EUR,2023-06-05,2023-06-13, ,99741049,81552979,880016,2,US
US10,1005826,3,84480424,ZUFN,40,G,136,EUR,2023-06-09,2023-06-13, ,39844730,88510487,880016,6,US
US10,1005805,1,19474160,COLA,93,KG,986,EUR,2023-06-07,2023-06-13, ,94955702,22179495,880016,5,US
US10,1005814,1,77128608,ZUFN,59,PCS,606,EUR,2023-06-08,2023-06-12, ,27072007,88510487,355952,4,US
US10,1005814,2,82809960,ZUFN,78,L,435,EUR,2023-06-08,2023-06-14, ,27072007,88510487,530553,1,US
US10,1005817,1,45841032,EDSA,61,PCS,603,EUR,2023-06-13,2023-06-20, ,97468902,23329589,436641,2,US
US10,1005846,2,75904608,ZUFN,81,PCS,544,EUR,2023-06-12,2023-06-15, ,64025177,88510487,436641,8,US
US10,1005796,1,24567712,COLA,98,PCS,689,EUR,2023-06-06,2023-06-13, ,71010072,22179495,880016,3,US
US10,1005807,1,88903632,MPLF,14,PCS,880,EUR,2023-06-07,2023-06-09, ,25707325,81552979,836759,6,US
US10,1005773,2,88797376,MPLF,79,PCS,6,EUR,2023-06-05,2023-06-12, ,66145879,81552979,355952,1,US
US10,1005818,1,35470001,EDSA,46,KG,235,EUR,2023-06-08,2023-06-09, ,55748312,23329589,836759,7,US
US10,1005805,2,98147568,MPLF,42,L,996,EUR,2023-06-07,2023-06-09, ,94955702,81552979,836759,4,US
US10,1005802,1,86834912,MPLF,43,PCS,381,EUR,2023-06-07,2023-06-08, ,28731487,81552979,284970,8,US
US10,1005798,3,84480424,ZUFN,29,G,136,EUR,2023-06-06,2023-06-08, ,99587757,88510487,284970,7,US
US10,1005785,3,69251696,UDF3,56,L,529,EUR,2023-06-05,2023-06-08, ,45379454,40424932,284970,6,US
US10,1005773,1,86662444,MPLF,22,KG,447,EUR,2023-06-05,2023-06-09, ,66145879,81552979,836759,1,US
CN10,1005809,1,54753968,PYTF,45,PCS,13,EUR,2023-06-07,2023-06-09, ,59128243,12948061,810712,2,CN
DE10,1005753,2,50862632,PYTF,87,PCS,867,EUR,2023-06-01,2023-06-08, ,30655341,68613813,531828,4,DE
DE10,1005742,3,75990376,ZUFN,64,PCS,499,EUR,2023-05-31,2023-06-08, ,53223692,65550769,531828,3,DE
DE10,1005727,2,45013285,EDSA,84,KG,543,EUR,2023-05-29,2023-06-08, ,39915336,58569539,531828,2,DE
BR10,1005700,2,87079640,MPLF,62,KG,332,EUR,2023-05-26,2023-06-06, ,10768403,32008687,786231,1,BR
JP11,1005734,1,50191792,PYTF,99,KG,545,EUR,2023-05-30,2023-06-06, ,22186876,70110687,553272,3,JP
JP11,1005723,1,82207928,ZUFN,79,KG,441,EUR,2023-05-29,2023-06-07, ,32093764,92217720,832214,1,JP
JP11,1005758,1,49790248,PYTF,50,PCS,700,EUR,2023-06-02,2023-06-07, ,57122925,70110687,832214,2,JP
JP11,1005782,2,86662444,MPLF,99,KG,447,EUR,2023-06-05,2023-06-07, ,62124290,40601709,832214,4,JP
IN10,1005822,1,54753968,PYTF,89,PCS,13,EUR,2023-06-08,2023-06-13, ,10538316,87940829,237055,3,IN
JP11,1005758,2,67221888,UDF3,70,KG,193,EUR,2023-06-02,2023-06-08, ,57122925,79246109,778338,3,JP
JP11,1005758,3,28440760,ZELA,38,PCS,603,EUR,2023-06-12,2023-06-15, ,57122925,49784073,778338,4,JP
JP11,1005786,1,88797376,MPLF,48,PCS,6,EUR,2023-06-05,2023-06-08, ,30964223,40601709,778338,5,JP
JP11,1005755,4,28348643,ZELA,99,PCS,684,EUR,2023-06-02,2023-06-09, ,87766849,49784073,594641,1,JP
JP11,1005782,1,20667944,COLA,40,KG,463,EUR,2023-06-05,2023-06-09, ,62124290,33607135,594641,3,JP
JP11,1005790,1,44074088,EDSA,78,PCS,52,EUR,2023-06-05,2023-06-12, ,22266209,59231227,539515,1,JP
IN10,1005810,2,77128608,ZUFN,27,PCS,606,EUR,2023-06-07,2023-06-14, ,81236092,44488029,583175,1,IN
IN10,1005781,2,75904608,ZUFN,96,PCS,544,EUR,2023-06-05,2023-06-12, ,10538316,44488029,161791,1,IN
IN10,1005791,1,21595928,COLA,91,PCS,83,EUR,2023-06-05,2023-06-09, ,58569539,87940829,110500,2,IN
DE10,1005812,3,82207928,ZUFN,51,KG,441,EUR,2023-06-08,2023-06-15, ,65200073,65550769,929035,1,DE
DE10,1005856,1,86662444,MPLF,40,KG,447,EUR,2023-06-12,2023-06-14, ,30090592,47656838,708551,2,DE
DE10,1005856,2,56389144,UDF3,15,PCS,119,EUR,2023-06-12,2023-06-13, ,30090592,59321219,987424,6,DE
DE10,1005812,1,25398208,COLA,34,PCS,504,EUR,2023-06-08,2023-06-13, ,65200073,63821277,987424,5,DE
DE10,1005762,1,89034752,MPLF,27,PCS,726,EUR,2023-06-05,2023-06-13, ,55359124,47656838,987424,2,DE
DE10,1005754,2,83863032,ZUFN,49,G,263,EUR,2023-06-02,2023-06-13, ,83551657,65550769,987424,1,DE
DE10,1005742,1,25150904,COLA,92,PCS,976,EUR,2023-05-31,2023-06-12, ,53223692,63821277,316563,1,DE
DE10,1005801,1,25235624,COLA,57,L,640,EUR,2023-06-07,2023-06-09, ,94707170,63821277,948656,4,DE
DE10,1005788,2,49790248,PYTF,54,PCS,700,EUR,2023-06-05,2023-06-09, ,61569751,68613813,948656,2,DE
DE10,1005788,1,88346328,MPLF,56,KG,618,EUR,2023-06-05,2023-06-08, ,61569751,47656838,531828,12,DE
DE10,1005770,2,77128608,ZUFN,39,PCS,606,EUR,2023-06-05,2023-06-08, ,19202035,65550769,531828,9,DE
JP11,1005755,3,88346328,MPLF,66,KG,618,EUR,2023-06-02,2023-06-13, ,87766849,40601709,708946,1,JP
JP11,1005755,1,25150904,COLA,48,PCS,976,EUR,2023-06-06,2023-06-14, ,87766849,33607135,778338,2,JP
CN10,1005731,1,20667944,COLA,70,KG,463,EUR,2023-05-29,2023-06-08, ,17858513,23246292,290227,1,CN
CN10,1005774,1,48075088,PYTF,66,KG,353,EUR,2023-06-05,2023-06-08, ,46360074,12948061,290227,4,CN
CN10,1005787,1,98151444,MPLF,43,PCS,916,EUR,2023-06-05,2023-06-08,x,20887554,20837115,290227,6,CN
CN10,1005815,1,24242928,COLA,24,KG,321,EUR,2023-06-08,2023-06-13,x,54869167,23246292,367826,2,CN
CN10,1005776,1,32003616,ZELA,24,L,231,EUR,2023-06-05,2023-06-12,x,83191486,93048219,598075,4,CN
CN10,1005772,1,55226864,PYTF,71,PCS,520,EUR,2023-06-05,2023-06-12, ,23414890,12948061,598075,3,CN
CN10,1005761,1,89034752,MPLF,11,PCS,726,EUR,2023-06-02,2023-06-12, ,85454276,20837115,598075,1,CN
BR10,1005789,2,85602600,ZUFN,41,L,361,EUR,2023-06-05,2023-06-08, ,29797126,24642678,128468,5,BR
BR10,1005808,2,49790248,PYTF,70,PCS,700,EUR,2023-06-07,2023-06-09, ,60223748,51619782,214898,3,BR
BR10,1005792,2,79697072,ZUFN,29,PCS,710,EUR,2023-06-06,2023-06-12, ,30822422,24642678,175122,1,BR
BR10,1005819,2,83863032,ZUFN,75,G,263,EUR,2023-06-08,2023-06-13, ,45861414,53251766,337619,2,BR
DE10,1005848,1,43151008,EDSA,91,PCS,554,EUR,2023-06-20,2023-06-26, ,40138709,58569539,292214,3,DE
DE10,1005812,2,49790248,PYTF,91,PCS,700,EUR,2023-06-08,2023-06-19, ,65200073,68613813,292214,1,DE
DE10,1005869,2,48248768,PYTF,20,PCS,693,EUR,2023-06-14,2023-06-16, ,70116237,68613813,698469,4,DE
DE10,1005884,1,90455123,MPLF,17,PCS,437,EUR,2023-06-16,2023-06-19, ,30090592,47656838,292214,6,DE
DE10,1005855,1,87079640,MPLF,68,KG,332,EUR,2023-06-12,2023-06-16, ,67357673,47656838,698469,2,DE
DE10,1005886,1,53640144,PYTF,93,PCS,488,EUR,2023-06-16,2023-06-19, ,68041376,68613813,292214,7,DE
BR10,1005808,3,32003616,ZELA,49,L,231,EUR,2023-06-07,2023-06-15, ,60223748,40138709,307047,4,BR
DE10,1005848,3,82809960,ZUFN,81,L,435,EUR,2023-06-12,2023-06-20, ,40138709,65550769,921710,1,DE
DE10,1005880,2,28440760,ZELA,79,PCS,603,EUR,2023-06-15,2023-06-20,x,34351663,79833202,921710,4,DE
DE10,1005838,2,71374072,UDF3,74,PCS,293,EUR,2023-06-12,2023-06-16, ,58600522,59321219,698469,1,DE
DE10,1005888,3,90455123,MPLF,46,PCS,437,EUR,2023-06-16,2023-06-21, ,30090592,47656838,153926,3,DE
DE10,1005897,1,37141432,EDSA,92,PCS,474,EUR,2023-06-19,2023-06-21, ,12973997,58569539,153926,5,DE
BR10,1005923,1,98151444,MPLF,79,PCS,916,EUR,2023-06-20,2023-06-22, ,53666056,32008687,185033,2,BR
CN10,1005843,2,50862632,PYTF,84,PCS,867,EUR,2023-06-12,2023-06-14, ,66495160,12948061,129820,4,CN
US10,1005796,2,89034752,MPLF,80,PCS,726,EUR,2023-06-06,2023-06-13, ,71010072,81552979,880016,4,US
CN10,1005809,3,83863032,ZUFN,83,G,263,EUR,2023-06-07,2023-06-14, ,59128243,23344986,129820,2,CN
DE10,1005888,1,24242928,COLA,41,KG,321,EUR,2023-06-16,2023-06-19, ,30090592,63821277,292214,8,DE
DE10,1005862,3,28148584,ZELA,18,PCS,778,EUR,2023-06-13,2023-06-15, ,30655341,79833202,929035,4,DE
DE10,1005862,1,24567712,COLA,1,PCS,689,EUR,2023-06-13,2023-06-15, ,30655341,63821277,929035,3,DE
BR10,1005800,3,84480424,ZUFN,40,G,136,EUR,2023-06-07,2023-06-15,x,95329307,24642678,307047,3,BR
