_CASE_KEY,WERKS,EBELN,EBELP,ACTIVITY_EN,EVENTTIME,_SORTING,USER_NAME,RKDST,NAME1,ELIKZ,MATNR,MATKL,MENGE,DELGE,NETPR,BLDAT,BUDAT,BPDAT,DRDAT,LEWED,SEDAT,LCWED,ITDAT,MAVPR,THWMS,LATES,LATED,LATEP
US103882471,US10,388247,1,Create Purchase Order Item,2023-06-30 01:00:00,20000,37103541,,Office Supplies, ,11788404,TPM1,34,34,6,,,,2023-07-04,2023-07-05,2023-07-05,2023-07-11,,,,0,1,
US103882471,US10,388247,1,Purchase Order Item: Approved,2023-07-04 01:00:00,23000,22853503,,Office Supplies, ,11788404,TPM1,34,34,6,,,,2023-07-04,2023-07-05,2023-07-05,2023-07-11,,,,0,1,
US103882471,US10,388247,1,Purchase Order Item: Sent to Vendor,2023-07-04 01:00:00,25000,,,Office Supplies, ,11788404,TPM1,34,34,6,,,,2023-07-04,2023-07-05,2023-07-05,2023-07-11,,,,0,1,
US103882471,US10,388247,1,Goods Shipped,2023-07-05 01:00:00,26000,,,Office Supplies, ,11788404,TPM1,34,34,6,,,,2023-07-04,2023-07-05,2023-07-05,2023-07-11,,,,0,1,
US103882471,US10,388247,1,Late Delivery,2023-07-11 01:00:00,26500,,,Office Supplies, ,11788404,TPM1,34,34,6,,,,2023-07-04,2023-07-05,2023-07-05,2023-07-11,,,,0,1,
US104038641,US10,403864,1,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Purchase Order Item: Approved,2023-06-22 01:00:00,23000,19024035,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Purchase Order Item: Sent to Vendor,2023-06-22 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Goods Shipped,2023-06-23 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Late Delivery,2023-06-30 01:00:00,26500,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Record Goods Issue,2023-07-05 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038641,US10,403864,1,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-23,2023-06-30,2023-07-05,,,0,1,
US104038642,US10,403864,2,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Purchase Order Item: Approved,2023-06-23 01:00:00,23000,19024035,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Purchase Order Item: Sent to Vendor,2023-06-23 01:00:00,25000,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Change Quantity,2023-06-26 01:00:00,22000,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Goods Shipped,2023-06-26 01:00:00,26000,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Late Delivery,2023-06-30 01:00:00,26500,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Record Goods Issue,2023-07-06 01:00:00,27000,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038642,US10,403864,2,Record Invoice,2023-07-11 00:00:00,10200,,,Material Delivery S.p.A,x,16177764,TPM1,24,24,4,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-06-30,2023-07-06,1.0,,0,1,
US104038643,US10,403864,3,Create Purchase Requisition Item,2023-06-15 01:00:00,10000,45379454,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Purchase Requisition Item: Approved,2023-06-20 01:00:00,11000,40424932,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Purchase Order Item: Approved,2023-06-23 01:00:00,23000,19024035,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Purchase Order Item: Sent to Vendor,2023-06-23 01:00:00,25000,,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Change Quantity,2023-06-26 01:00:00,22000,,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Goods Shipped,2023-06-30 01:00:00,26000,,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Record Goods Issue,2023-07-05 01:00:00,27000,,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038643,US10,403864,3,Record Invoice,2023-07-11 00:00:00,10200,,x,Bottle Supplies,x,69251696,UDF3,52,56,529,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-05,2023-07-05,1.0,1.0,0,0,
US104038644,US10,403864,4,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Purchase Order Item: Approved,2023-06-22 01:00:00,23000,19024035,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Purchase Order Item: Sent to Vendor,2023-06-22 01:00:00,25000,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Late Shipment,2023-06-23 01:00:00,25500,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Goods Shipped,2023-06-26 01:00:00,26000,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Late Delivery,2023-06-30 01:00:00,26500,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Record Goods Issue,2023-07-06 01:00:00,27000,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038644,US10,403864,4,Record Invoice,2023-07-11 00:00:00,10200,,,Material Delivery S.p.A,x,16177764,TPM1,79,79,4,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
US104038645,US10,403864,5,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Purchase Order Item: Approved,2023-06-21 01:00:00,23000,19024035,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Purchase Order Item: Sent to Vendor,2023-06-21 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Late Shipment,2023-06-22 01:00:00,25500,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Goods Shipped,2023-06-23 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Late Delivery,2023-06-30 01:00:00,26500,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Record Goods Issue,2023-07-05 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038645,US10,403864,5,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,13505536,TPM1,71,71,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038646,US10,403864,6,Create Purchase Requisition Item,2023-06-16 01:00:00,10000,94955702,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Purchase Requisition Item: Approved,2023-06-20 01:00:00,11000,81552979,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,19024035,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Goods Shipped,2023-07-03 01:00:00,26000,,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038646,US10,403864,6,Record Goods Issue,2023-07-06 01:00:00,27000,,x,Bottle Supplies,x,98147568,MPLF,42,42,996,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-06,2023-07-06,,,0,0,
US104038647,US10,403864,7,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Purchase Order Item: Approved,2023-06-21 01:00:00,23000,19024035,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Purchase Order Item: Sent to Vendor,2023-06-21 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Late Shipment,2023-06-22 01:00:00,25500,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Goods Shipped,2023-06-23 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Late Delivery,2023-06-30 01:00:00,26500,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Record Goods Issue,2023-07-05 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038647,US10,403864,7,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,13505536,TPM1,7,7,7,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
US104038648,US10,403864,8,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038648,US10,403864,8,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,19024035,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038648,US10,403864,8,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038648,US10,403864,8,Goods Shipped,2023-06-27 01:00:00,26000,,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038648,US10,403864,8,Late Delivery,2023-07-04 01:00:00,26500,,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038648,US10,403864,8,Record Goods Issue,2023-07-07 01:00:00,27000,,,Office Supplies,x,13405872,TPM1,52,52,3,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
US104038649,US10,403864,9,Create Purchase Requisition Item,2023-06-19 01:00:00,10000,55748312,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Purchase Requisition Item: Approved,2023-06-20 01:00:00,11000,23329589,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Create Purchase Order Item,2023-06-21 01:00:00,20000,96574593,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Purchase Order Item: Approved,2023-06-23 01:00:00,23000,19024035,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Purchase Order Item: Sent to Vendor,2023-06-23 01:00:00,25000,,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Goods Shipped,2023-06-30 01:00:00,26000,,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Record Goods Issue,2023-07-06 01:00:00,27000,,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US104038649,US10,403864,9,Record Invoice,2023-07-11 00:00:00,10200,,x,Green Packages,x,35470001,EDSA,46,46,235,2023-07-11,2023-08-01,,2023-06-23,2023-06-30,2023-06-30,2023-07-06,2023-07-06,,1.0,0,0,
US105127135,US10,512713,5,Create Purchase Requisition Item,2023-05-25 01:00:00,10000,56516420,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Purchase Requisition Item: Approved,2023-05-30 01:00:00,11000,81552979,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Create Purchase Order Item,2023-05-31 01:00:00,20000,68929969,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Change Price,2023-06-05 01:00:00,21000,,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Purchase Order Item: Approved,2023-06-05 01:00:00,23000,49485597,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Purchase Order Item: Sent to Vendor,2023-06-05 01:00:00,25000,,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Goods Shipped,2023-06-12 01:00:00,26000,,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Record Goods Issue,2023-06-15 01:00:00,27000,,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105127135,US10,512713,5,Record Invoice,2023-06-28 00:00:00,10200,,x,PA Inc.,x,86834912,MPLF,25,25,392,2023-06-28,2023-07-19,,2023-06-05,2023-06-12,2023-06-12,2023-06-15,2023-06-15,,1.0,0,0,
US105194771,US10,519477,1,Create Purchase Requisition Item,2023-06-28 01:00:00,10000,20065736,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194771,US10,519477,1,Purchase Requisition Item: Approved,2023-07-07 01:00:00,11000,22179495,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194771,US10,519477,1,Create Purchase Order Item,2023-07-10 01:00:00,20000,46509137,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194771,US10,519477,1,Purchase Order Item: Approved,2023-07-13 01:00:00,23000,81226330,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194771,US10,519477,1,Purchase Order Item: Sent to Vendor,2023-07-13 01:00:00,25000,,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194771,US10,519477,1,Change Quantity,2023-07-14 01:00:00,22000,,x,Bottle Supplies, ,25150904,COLA,62,62,976,,,,2023-07-13,2023-07-19,,2023-07-20,,1.0,,0,0,
US105194772,US10,519477,2,Create Purchase Requisition Item,2023-07-03 01:00:00,10000,71010072,x,FeV SRL, ,25398208,COLA,29,29,480,,,,2023-07-12,2023-07-18,,2023-07-31,,,1.0,0,0,
US105194772,US10,519477,2,Purchase Requisition Item: Approved,2023-07-07 01:00:00,11000,22179495,x,FeV SRL, ,25398208,COLA,29,29,480,,,,2023-07-12,2023-07-18,,2023-07-31,,,1.0,0,0,
US105194772,US10,519477,2,Create Purchase Order Item,2023-07-10 01:00:00,20000,46509137,x,FeV SRL, ,25398208,COLA,29,29,480,,,,2023-07-12,2023-07-18,,2023-07-31,,,1.0,0,0,
US105194772,US10,519477,2,Purchase Order Item: Approved,2023-07-12 01:00:00,23000,81226330,x,FeV SRL, ,25398208,COLA,29,29,480,,,,2023-07-12,2023-07-18,,2023-07-31,,,1.0,0,0,
US105194772,US10,519477,2,Purchase Order Item: Sent to Vendor,2023-07-12 01:00:00,25000,,x,FeV SRL, ,25398208,COLA,29,29,480,,,,2023-07-12,2023-07-18,,2023-07-31,,,1.0,0,0,
US105194773,US10,519477,3,Create Purchase Order Item,2023-07-10 01:00:00,20000,46509137,,Office Supplies, ,10615744,TPM1,70,70,5,,,,2023-07-13,2023-07-14,,2023-07-21,,,,1,0,
US105194773,US10,519477,3,Purchase Order Item: Approved,2023-07-13 01:00:00,23000,81226330,,Office Supplies, ,10615744,TPM1,70,70,5,,,,2023-07-13,2023-07-14,,2023-07-21,,,,1,0,
US105194773,US10,519477,3,Purchase Order Item: Sent to Vendor,2023-07-13 01:00:00,25000,,,Office Supplies, ,10615744,TPM1,70,70,5,,,,2023-07-13,2023-07-14,,2023-07-21,,,,1,0,
US105194773,US10,519477,3,Late Shipment,2023-07-14 01:00:00,25500,,,Office Supplies, ,10615744,TPM1,70,70,5,,,,2023-07-13,2023-07-14,,2023-07-21,,,,1,0,
US105422941,US10,542294,1,Create Purchase Requisition Item,2023-06-28 01:00:00,10000,20065736,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422941,US10,542294,1,Purchase Requisition Item: Approved,2023-07-04 01:00:00,11000,22179495,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422941,US10,542294,1,Create Purchase Order Item,2023-07-05 01:00:00,20000,31295016,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422941,US10,542294,1,Purchase Order Item: Approved,2023-07-10 01:00:00,23000,25707325,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422941,US10,542294,1,Purchase Order Item: Sent to Vendor,2023-07-10 01:00:00,25000,,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422941,US10,542294,1,Goods Shipped,2023-07-14 01:00:00,26000,,x,Green Packages, ,24567712,COLA,55,55,689,,,,2023-07-10,2023-07-14,2023-07-14,2023-07-20,,,,0,0,
US105422942,US10,542294,2,Create Purchase Requisition Item,2023-06-28 01:00:00,10000,57329986,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422942,US10,542294,2,Purchase Requisition Item: Approved,2023-07-04 01:00:00,11000,81552979,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422942,US10,542294,2,Create Purchase Order Item,2023-07-05 01:00:00,20000,31295016,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422942,US10,542294,2,Purchase Order Item: Approved,2023-07-06 01:00:00,23000,25707325,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422942,US10,542294,2,Purchase Order Item: Sent to Vendor,2023-07-06 01:00:00,25000,,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422942,US10,542294,2,Goods Shipped,2023-07-13 01:00:00,26000,,x,Bottle Supplies, ,98147568,MPLF,34,34,996,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
US105422943,US10,542294,3,Create Purchase Order Item,2023-07-05 01:00:00,20000,31295016,,Office Supplies,x,11788404,TPM1,25,25,6,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
US105422943,US10,542294,3,Change Price,2023-07-05 01:00:00,21000,,,Office Supplies,x,11788404,TPM1,25,25,6,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
US105422943,US10,542294,3,Purchase Order Item: Approved,2023-07-06 01:00:00,23000,25707325,,Office Supplies,x,11788404,TPM1,25,25,6,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
US105422943,US10,542294,3,Purchase Order Item: Sent to Vendor,2023-07-06 01:00:00,25000,,,Office Supplies,x,11788404,TPM1,25,25,6,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
US105422943,US10,542294,3,Goods Shipped,2023-07-07 01:00:00,26000,,,Office Supplies,x,11788404,TPM1,25,25,6,,,,2023-07-06,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
