WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
DE10,1004348,1,90455123,MPLF,31,PCS,437,EUR,2022-08-08,2022-08-11, ,52136732,47656838,779993,1,DE
US10,1004344,1,37238104,EDSA,91,PCS,320,EUR,2022-08-04,2022-08-10, ,32683983,23329589,662845,1,US
BR10,1004377,1,89034752,MPLF,12,PCS,726,EUR,2022-08-15,2022-08-17, ,63038151,32008687,653917,3,BR
CN10,1004404,1,60261224,UDF3,69,KG,350,EUR,2022-08-22,2022-08-25, ,23999623,71417158,705439,1,CN
CN10,1004372,3,74349496,UDF3,15,KG,341,EUR,2022-08-15,2022-08-23, ,44207013,71417158,871342,1,CN
CN10,1004372,1,22818912,COLA,6,KG,636,EUR,2022-08-15,2022-08-19,x,44207013,93048219,642746,2,CN
BR10,1004390,1,32645344,EDSA,73,PCS,845,EUR,2022-08-18,2022-08-23, ,71169749,84141246,851292,2,BR
BR10,1004390,4,76304544,ZUFN,40,PCS,692,EUR,2022-08-18,2022-08-22, ,71169749,24642678,494338,2,BR
BR10,1004362,1,44074088,EDSA,21,PCS,52,EUR,2022-08-10,2022-08-17, ,87519661,84141246,653917,2,BR
BR10,1004390,2,97625203,MPLF,50,KG,554,EUR,2022-08-18,2022-08-22, ,71169749,32008687,494338,1,BR
BR10,1004370,1,86457056,MPLF,8,PCS,159,EUR,2022-08-12,2022-08-19, ,78625865,32008687,557017,1,BR
BR10,1004350,2,29156488,ZELA,86,PCS,374,EUR,2022-08-08,2022-08-17, ,45837989,40138709,653917,1,BR
BR10,1004370,2,78949416,ZUFN,30,PCS,991,EUR,2022-08-12,2022-08-23, ,78625865,24642678,851292,1,BR
BR10,1004376,1,50862632,PYTF,87,PCS,867,EUR,2022-08-22,2022-08-23, ,79026548,51619782,557017,2,BR
JP11,1004388,1,21595928,COLA,18,PCS,83,EUR,2022-08-18,2022-08-23, ,59991942,33607135,518979,3,JP
IN10,1004380,1,88346328,MPLF,50,KG,618,EUR,2022-08-16,2022-08-22, ,26876759,49826393,513245,1,IN
IN10,1004384,2,54965832,PYTF,91,G,77,EUR,2022-08-29,2022-09-02, ,41922364,87940829,864119,1,IN
IN10,1004393,1,37141432,EDSA,85,PCS,474,EUR,2022-08-22,2022-08-24,x,93774896,86162838,518352,1,IN
IN10,1004385,1,58774200,UDF3,13,KG,934,EUR,2022-08-29,2022-09-05, ,53457242,98019339,934719,1,IN
IN10,1004380,2,90455123,MPLF,11,PCS,437,EUR,2022-08-24,2022-08-30, ,26876759,49826393,513245,2,IN
JP11,1004365,2,75603272,ZUFN,97,PCS,320,EUR,2022-08-11,2022-08-18, ,75223703,92217720,916261,1,JP
IN10,1004384,1,93159896,MPLF,56,PCS,159,EUR,2022-08-18,2022-08-19, ,41922364,49826393,813387,2,IN
IN10,1004367,1,25235624,COLA,95,L,640,EUR,2022-08-12,2022-08-17, ,31380752,30090592,625341,1,IN
DE10,1004348,2,97625203,MPLF,14,KG,554,EUR,2022-08-08,2022-08-16, ,52136732,47656838,514982,1,DE
DE10,1004360,2,58774200,UDF3,14,KG,934,EUR,2022-08-09,2022-08-16, ,14113801,59321219,514982,2,DE
DE10,1004392,1,86457056,MPLF,72,PCS,159,EUR,2022-08-19,2022-08-23, ,66219686,47656838,512981,1,DE
DE10,1004398,1,60261224,UDF3,86,KG,350,EUR,2022-08-22,2022-08-24, ,47020125,59321219,799684,1,DE
US10,1004354,1,86457056,MPLF,43,PCS,159,EUR,2022-08-08,2022-08-16, ,55359124,81552979,177287,2,US
US10,1004368,1,97625203,MPLF,18,KG,554,EUR,2022-08-12,2022-08-17, ,69491468,81552979,451279,1,US
US10,1004369,1,51088568,PYTF,72,PCS,234,EUR,2022-08-12,2022-08-19, ,73943505,43449637,776923,1,US
JP11,1004383,1,90455123,MPLF,76,PCS,437,EUR,2022-08-17,2022-08-23, ,22153844,40601709,518979,2,JP
JP11,1004381,1,24567712,COLA,95,PCS,689,EUR,2022-08-17,2022-08-23,x,68550348,70110687,518979,1,JP
JP11,1004391,1,37141432,EDSA,71,PCS,474,EUR,2022-08-19,2022-08-22, ,22153844,59231227,879827,1,JP
JP11,1004375,1,69251696,UDF3,7,L,529,EUR,2022-08-15,2022-08-19, ,85522996,79246109,665818,1,JP
US10,1004407,2,86662444,MPLF,63,KG,447,EUR,2022-08-22,2022-08-23, ,20937019,81552979,801162,4,US
US10,1004403,2,58890322,UDF3,96,PCS,813,EUR,2022-08-22,2022-08-23, ,98828930,23329589,801162,3,US
US10,1004389,3,58890322,UDF3,71,PCS,813,EUR,2022-08-18,2022-08-22, ,56621036,40424932,878220,1,US
US10,1004382,1,88797376,MPLF,92,PCS,6,EUR,2022-08-17,2022-08-19, ,61569751,81552979,776923,2,US
JP11,1004375,2,77128608,ZUFN,96,PCS,606,EUR,2022-08-15,2022-08-18, ,85522996,92217720,916261,2,JP
CN10,1004409,2,82809960,ZUFN,1,L,435,EUR,2022-08-23,2022-08-25, ,66118598,23344986,705439,2,CN
CN10,1004405,2,58774200,UDF3,37,KG,934,EUR,2022-08-22,2022-08-29, ,78881014,49485597,496017,1,CN
CN10,1004412,2,78949416,ZUFN,23,PCS,991,EUR,2022-08-25,2022-08-29, ,91698003,23344986,496017,2,CN
US10,1004407,1,19816724,COLA,74,PCS,521,EUR,2022-08-22,2022-09-01, ,20937019,22179495,655268,1,US
US10,1004424,1,97625203,MPLF,77,KG,554,EUR,2022-08-29,2022-09-01, ,37774575,81552979,655268,2,US
US10,1004382,2,54965832,PYTF,49,G,77,EUR,2022-08-17,2022-08-24, ,61569751,43449637,632019,1,US
US10,1004406,1,75990376,ZUFN,58,PCS,499,EUR,2022-08-22,2022-08-25, ,65996666,88510487,963111,1,US
US10,1004401,1,19816724,COLA,18,PCS,521,EUR,2022-08-22,2022-08-26, ,12948061,22179495,439066,1,US
US10,1004424,2,26857600,ZELA,91,PCS,453,EUR,2022-08-29,2022-08-30, ,37774575,56417381,141272,1,US
US10,1004415,1,86834912,MPLF,90,PCS,381,EUR,2022-08-25,2022-08-31, ,95329307,81552979,437404,1,US
CN10,1004399,1,22818912,COLA,19,KG,636,EUR,2022-08-22,2022-08-30, ,82920773,23246292,208607,1,CN
CN10,1004409,1,88797376,MPLF,52,PCS,6,EUR,2022-08-23,2022-08-31, ,66118598,20837115,558109,2,CN
JP11,1004410,1,25150904,COLA,13,PCS,976,EUR,2022-08-24,2022-08-26, ,98033398,33607135,543020,4,JP
JP11,1004426,4,78949416,ZUFN,84,PCS,991,EUR,2022-09-05,2022-09-08, ,99741049,92217720,990094,6,JP
JP11,1004425,1,86834912,MPLF,45,PCS,381,EUR,2022-08-29,2022-08-31, ,98033398,40601709,990094,4,JP
JP11,1004410,2,49790248,PYTF,73,PCS,700,EUR,2022-08-24,2022-08-31, ,98033398,70110687,990094,1,JP
JP11,1004420,1,84480424,ZUFN,13,G,136,EUR,2022-08-26,2022-08-30, ,92039769,92217720,482787,2,JP
IN10,1004395,1,90455123,MPLF,60,PCS,437,EUR,2022-08-24,2022-08-25,x,46739157,49826393,864119,3,IN
IN10,1004393,4,78949416,ZUFN,42,PCS,991,EUR,2022-08-22,2022-08-25, ,93774896,44488029,864119,2,IN
JP11,1004400,2,79697072,ZUFN,51,PCS,710,EUR,2022-08-22,2022-08-23, ,59991942,92217720,518979,5,JP
JP11,1004381,2,26709208,ZELA,86,KG,229,EUR,2022-08-17,2022-08-26, ,68550348,33607135,543020,1,JP
JP11,1004400,1,44409248,EDSA,26,L,267,EUR,2022-08-22,2022-08-26, ,59991942,59231227,543020,3,JP
JP11,1004410,4,79697072,ZUFN,25,PCS,710,EUR,2022-08-24,2022-08-29, ,98033398,33607135,828146,3,JP
JP11,1004410,3,51088568,PYTF,63,PCS,234,EUR,2022-08-24,2022-08-29, ,98033398,70110687,828146,2,JP
DE10,1004413,1,97625203,MPLF,14,KG,554,EUR,2022-08-25,2022-08-30, ,66219686,47656838,702095,1,DE
BR10,1004411,2,48075088,PYTF,60,KG,353,EUR,2022-08-24,2022-08-26, ,22853503,51619782,834901,2,BR
IN10,1004443,2,32003616,ZELA,95,L,231,EUR,2022-09-02,2022-09-07, ,24721437,70768553,888569,3,IN
IN10,1004447,2,44074088,EDSA,11,PCS,52,EUR,2022-09-05,2022-09-06, ,18878340,86162838,257133,2,IN
IN10,1004437,1,36128224,EDSA,98,PCS,711,EUR,2022-09-01,2022-09-06, ,77899795,86162838,257133,1,IN
BR10,1004411,1,24242928,COLA,47,KG,321,EUR,2022-08-24,2022-09-01, ,22853503,53251766,856815,1,BR
IN10,1004444,2,77128608,ZUFN,43,PCS,606,EUR,2022-09-05,2022-09-07, ,22186876,98019339,888569,5,IN
BR10,1004435,1,45162744,EDSA,77,PCS,520,EUR,2022-09-01,2022-09-02, ,66610435,84141246,410410,2,BR
BR10,1004427,1,19474160,COLA,92,KG,986,EUR,2022-08-29,2022-09-05, ,18577068,53251766,692290,1,BR
JP11,1004426,2,88797376,MPLF,8,PCS,6,EUR,2022-09-05,2022-09-06,x,99741049,40601709,192030,1,JP
CN10,1004422,1,25235624,COLA,84,L,640,EUR,2022-09-05,2022-09-13,x,62549829,23246292,208607,3,CN
BR10,1004448,2,83863032,ZUFN,92,G,263,EUR,2022-09-05,2022-09-07, ,24642678,24642678,997990,2,BR
CN10,1004441,1,47767912,PYTF,5,PCS,915,EUR,2022-09-02,2022-09-05, ,16600755,12948061,981397,1,CN
BR10,1004427,2,25398208,COLA,27,PCS,504,EUR,2022-08-29,2022-09-02, ,18577068,53251766,410410,1,BR
IN10,1004447,1,24567712,COLA,43,PCS,689,EUR,2022-09-05,2022-09-07, ,18878340,44488029,888569,6,IN
IN10,1004447,3,97625203,MPLF,67,KG,554,EUR,2022-09-05,2022-09-07,x,18878340,49826393,888569,7,IN
JP11,1004434,1,58890322,UDF3,67,PCS,813,EUR,2022-09-05,2022-09-06, ,95883122,79246109,720707,2,JP
US10,1004428,1,45841032,EDSA,82,PCS,603,EUR,2022-08-30,2022-09-02, ,32008687,23329589,439494,3,US
US10,1004431,4,78949416,ZUFN,10,PCS,991,EUR,2022-08-30,2022-09-01, ,27519967,88510487,655268,5,US
US10,1004429,1,86834912,MPLF,7,PCS,381,EUR,2022-08-30,2022-09-01,x,34037891,81552979,655268,4,US
US10,1004431,1,88903632,MPLF,53,PCS,880,EUR,2022-08-30,2022-08-31, ,27519967,81552979,437404,3,US
US10,1004423,1,98151444,MPLF,5,PCS,916,EUR,2022-08-26,2022-08-31, ,45333871,81552979,437404,2,US
US10,1004428,2,88797376,MPLF,30,PCS,6,EUR,2022-08-30,2022-09-06, ,32008687,81552979,975688,1,US
US10,1004431,2,48705128,PYTF,14,KG,799,EUR,2022-09-06,2022-09-12, ,27519967,43449637,136087,2,US
DE10,1004436,2,76304544,ZUFN,81,PCS,692,EUR,2022-09-01,2022-09-02, ,68822615,65550769,784965,1,DE
US10,1004431,3,74349496,UDF3,90,KG,341,EUR,2022-08-30,2022-09-06, ,27519967,40424932,975688,2,US
JP11,1004426,1,44401842,EDSA,22,PCS,207,EUR,2022-09-08,2022-09-09, ,99741049,59231227,720707,1,JP
JP11,1004425,2,88346328,MPLF,51,KG,618,EUR,2022-08-29,2022-09-01, ,98033398,40601709,318912,2,JP
DE10,1004438,1,86457056,MPLF,48,PCS,159,EUR,2022-09-01,2022-09-07, ,48017982,47656838,774620,2,DE
DE10,1004451,1,49790248,PYTF,25,PCS,700,EUR,2022-09-05,2022-09-07, ,67199101,68613813,774620,3,DE
US10,1004442,1,49790248,PYTF,31,PCS,700,EUR,2022-09-02,2022-09-07, ,74909010,43449637,529971,2,US
JP11,1004426,3,77128608,ZUFN,11,PCS,606,EUR,2022-08-29,2022-09-07, ,99741049,92217720,703868,1,JP
JP11,1004419,1,22818912,COLA,21,KG,636,EUR,2022-08-26,2022-08-31, ,81970178,33607135,990094,3,JP
DE10,1004436,3,82207928,ZUFN,78,KG,441,EUR,2022-09-01,2022-09-06, ,68822615,65550769,593081,1,DE
BR10,1004450,3,85602600,ZUFN,39,L,361,EUR,2022-09-05,2022-09-07, ,94239552,24642678,997990,3,BR
JP11,1004462,1,43151008,EDSA,30,PCS,554,EUR,2022-09-08,2022-09-13, ,10302268,59231227,750678,2,JP
JP11,1004462,2,77128608,ZUFN,5,PCS,606,EUR,2022-09-08,2022-09-13, ,10302268,92217720,750678,3,JP
JP11,1004461,1,93159896,MPLF,60,PCS,159,EUR,2022-09-07,2022-09-14, ,61117092,40601709,309153,3,JP
JP11,1004476,2,84480424,ZUFN,92,G,136,EUR,2022-09-13,2022-09-14, ,46208751,92217720,309153,4,JP
DE10,1004453,1,98151444,MPLF,89,PCS,916,EUR,2022-09-06,2022-09-08, ,64580884,47656838,902095,2,DE
US10,1004472,3,60261224,UDF3,99,KG,350,EUR,2022-09-12,2022-09-14, ,14147752,40424932,720984,1,US
BR10,1004430,1,71374072,UDF3,63,PCS,293,EUR,2022-08-30,2022-09-07, ,67357673,89359211,997990,1,BR
BR10,1004433,1,49991456,PYTF,69,PCS,733,EUR,2022-08-31,2022-09-08, ,23798159,51619782,585467,1,BR
BR10,1004446,2,48248768,PYTF,78,PCS,693,EUR,2022-09-05,2022-09-13, ,78625865,51619782,598270,2,BR
US10,1004445,1,19474160,COLA,70,KG,986,EUR,2022-09-05,2022-09-09, ,33529840,22179495,226648,1,US
BR10,1004471,1,86662444,MPLF,5,KG,447,EUR,2022-09-12,2022-09-14, ,37246758,32008687,435122,3,BR
IN10,1004473,2,90455123,MPLF,94,PCS,437,EUR,2022-09-12,2022-09-13, ,44353110,49826393,472935,2,IN
IN10,1004454,1,86662444,MPLF,90,KG,447,EUR,2022-09-08,2022-09-12,x,34623899,49826393,472935,1,IN
US10,1004452,2,62792440,UDF3,49,PCS,124,EUR,2022-09-05,2022-09-09, ,47570626,40424932,226648,2,US
BR10,1004457,2,78949416,ZUFN,57,PCS,991,EUR,2022-09-07,2022-09-13,x,26308534,24642678,598270,6,BR
BR10,1004456,3,78949416,ZUFN,84,PCS,991,EUR,2022-09-07,2022-09-13, ,19184589,24642678,598270,5,BR
IN10,1004455,2,76304544,ZUFN,54,PCS,692,EUR,2022-09-07,2022-09-15, ,39844730,44488029,412263,1,IN
BR10,1004458,1,86457056,MPLF,44,PCS,159,EUR,2022-09-07,2022-09-12, ,85299630,32008687,102980,3,BR
BR10,1004457,1,32071024,ZELA,53,KG,737,EUR,2022-09-07,2022-09-08, ,26308534,40138709,585467,3,BR
BR10,1004448,1,88903632,MPLF,5,PCS,880,EUR,2022-09-05,2022-09-08, ,24642678,32008687,585467,2,BR
IN10,1004443,1,86662444,MPLF,58,KG,447,EUR,2022-09-02,2022-09-09, ,24721437,49826393,453362,2,IN
IN10,1004437,2,98147568,MPLF,32,L,996,EUR,2022-09-01,2022-09-09,x,77899795,49826393,453362,1,IN
IN10,1004439,1,35470001,EDSA,7,KG,235,EUR,2022-09-05,2022-09-06, ,31380085,86162838,888569,1,IN
BR10,1004446,1,24242928,COLA,9,KG,321,EUR,2022-09-05,2022-09-13, ,78625865,53251766,598270,1,BR
CN10,1004480,1,79697072,ZUFN,30,PCS,710,EUR,2022-09-15,2022-09-19, ,77540650,23344986,147561,2,CN
CN10,1004478,1,54753968,PYTF,26,PCS,13,EUR,2022-09-13,2022-09-19, ,20910031,12948061,147561,1,CN
IN10,1004494,1,32071024,ZELA,13,KG,737,EUR,2022-09-19,2022-09-22, ,23750852,70768553,550881,2,IN
IN10,1004474,2,98147568,MPLF,68,L,996,EUR,2022-09-12,2022-09-14, ,22863028,98019339,600870,2,IN
JP11,1004462,3,85602600,ZUFN,41,L,361,EUR,2022-09-08,2022-09-15, ,10302268,92217720,381211,1,JP
JP11,1004463,2,82809960,ZUFN,12,L,435,EUR,2022-09-08,2022-09-15, ,59128243,92217720,381211,2,JP
JP11,1004476,1,25150904,COLA,76,PCS,976,EUR,2022-09-13,2022-09-15, ,46208751,33607135,381211,3,JP
JP11,1004490,1,87079640,MPLF,43,KG,332,EUR,2022-09-19,2022-09-20, ,86280788,40601709,328742,1,JP
JP11,1004490,4,56389144,UDF3,72,PCS,119,EUR,2022-09-19,2022-09-21, ,86280788,79246109,293854,2,JP
DE10,1004475,1,89034752,MPLF,56,PCS,726,EUR,2022-09-13,2022-09-19, ,57122925,47656838,639129,1,DE
DE10,1004470,1,51088568,PYTF,33,PCS,234,EUR,2022-09-12,2022-09-15, ,41075533,68613813,403139,2,DE
IN10,1004474,1,36128224,EDSA,12,PCS,711,EUR,2022-09-12,2022-09-13, ,22863028,86162838,472935,3,IN
IN10,1004468,1,86457056,MPLF,58,PCS,159,EUR,2022-09-12,2022-09-14, ,87443257,49826393,600870,1,IN
IN10,1004473,1,20667944,COLA,93,KG,463,EUR,2022-09-13,2022-09-16, ,44353110,30090592,139223,1,IN
IN10,1004474,3,48075088,PYTF,14,KG,353,EUR,2022-09-12,2022-09-19, ,22863028,87940829,129074,1,IN
DE10,1004479,1,88797376,MPLF,35,PCS,6,EUR,2022-09-14,2022-09-20, ,51055455,47656838,265488,1,DE
BR10,1004465,1,25150904,COLA,88,PCS,976,EUR,2022-09-09,2022-09-15, ,25707325,53251766,520847,1,BR
BR10,1004491,1,86834912,MPLF,80,PCS,381,EUR,2022-09-19,2022-09-21, ,12941038,32008687,714041,1,BR
DE10,1004483,3,28348643,ZELA,17,PCS,684,EUR,2022-09-19,2022-09-22, ,32980040,79833202,609048,2,DE
DE10,1004483,2,58200280,UDF3,78,PCS,335,EUR,2022-09-19,2022-09-28, ,32980040,59321219,205068,1,DE
IN10,1004489,1,24242928,COLA,35,KG,321,EUR,2022-09-19,2022-09-23,x,41145399,30090592,123123,2,IN
IN10,1004489,3,85602600,ZUFN,53,L,361,EUR,2022-09-19,2022-09-23, ,41145399,44488029,123123,3,IN
IN10,1004486,1,76304544,ZUFN,25,PCS,692,EUR,2022-09-22,2022-09-30, ,16842993,44488029,123123,1,IN
DE10,1004493,2,87079640,MPLF,24,KG,332,EUR,2022-09-19,2022-09-22, ,82337433,47656838,609048,3,DE
DE10,1004495,1,87079640,MPLF,17,KG,332,EUR,2022-09-20,2022-09-27, ,29137563,47656838,195397,1,DE
US10,1004501,1,49991456,PYTF,30,PCS,733,EUR,2022-09-23,2022-09-28, ,91999822,43449637,723299,1,US
JP11,1004492,1,25235624,COLA,40,L,640,EUR,2022-09-19,2022-09-28, ,98033398,33607135,855530,1,JP
US10,1004502,1,19816724,COLA,71,PCS,521,EUR,2022-09-23,2022-09-29, ,85622579,22179495,716745,1,US
JP11,1004498,1,26709208,ZELA,13,KG,229,EUR,2022-09-22,2022-09-26, ,40138709,33607135,494271,3,JP
JP11,1004492,2,29156488,ZELA,42,PCS,374,EUR,2022-09-19,2022-09-26, ,98033398,49784073,494271,2,JP
DE10,1004493,3,93159896,MPLF,50,PCS,159,EUR,2022-09-19,2022-09-23, ,82337433,47656838,965099,1,DE
CN10,1004466,1,89034752,MPLF,43,PCS,726,EUR,2022-09-09,2022-09-20, ,97086904,93048219,917293,1,CN
DE10,1004512,1,98151444,MPLF,15,PCS,916,EUR,2022-09-26,2022-09-29, ,48017982,47656838,993372,2,DE
DE10,1004512,2,26709208,ZELA,1,KG,229,EUR,2022-09-26,2022-09-29, ,48017982,79833202,993372,3,DE
CN10,1004528,2,56389144,UDF3,97,PCS,119,EUR,2022-10-03,2022-10-04, ,22018185,71417158,635708,2,CN
BR10,1004537,1,24567712,COLA,68,PCS,689,EUR,2022-10-03,2022-10-06, ,14193461,53251766,955994,4,BR
CN10,1004515,1,25150904,COLA,53,PCS,976,EUR,2022-09-27,2022-10-03,x,25639195,48148862,115925,1,CN
JP11,1004534,1,88797376,MPLF,23,PCS,6,EUR,2022-10-03,2022-10-06, ,58569539,40601709,380225,1,JP
BR10,1004517,2,75227320,UDF3,94,PCS,594,EUR,2022-09-28,2022-09-30, ,21937291,89359211,615498,3,BR
US10,1004507,1,86662444,MPLF,65,KG,447,EUR,2022-09-26,2022-09-29, ,47570626,81552979,716745,2,US
JP11,1004492,3,76304544,ZUFN,78,PCS,692,EUR,2022-09-19,2022-09-27, ,98033398,92217720,601245,2,JP
BR10,1004500,2,85602600,ZUFN,95,L,361,EUR,2022-09-22,2022-09-30, ,18577068,24642678,615498,2,BR
JP11,1004485,1,20667944,COLA,87,KG,463,EUR,2022-09-19,2022-09-27, ,14427468,33607135,601245,1,JP
BR10,1004499,1,40378320,EDSA,12,PCS,605,EUR,2022-09-22,2022-09-30, ,99603522,84141246,615498,1,BR
IN10,1004504,1,90455123,MPLF,62,PCS,437,EUR,2022-10-06,2022-10-10, ,11643605,49826393,459164,1,IN
IN10,1004511,3,76304544,ZUFN,3,PCS,692,EUR,2022-09-26,2022-09-30,x,10869462,44488029,507247,4,IN
CN10,1004497,2,32069368,ZELA,47,PCS,428,EUR,2022-09-22,2022-09-29, ,27976565,49485597,535433,1,CN
US10,1004488,1,36128224,EDSA,2,PCS,711,EUR,2022-09-23,2022-09-26, ,47570626,23329589,673148,1,US
BR10,1004499,2,28148584,ZELA,88,PCS,778,EUR,2022-09-22,2022-10-04, ,99603522,40138709,152054,1,BR
IN10,1004511,2,90455123,MPLF,60,PCS,437,EUR,2022-09-26,2022-09-30, ,10869462,49826393,507247,3,IN
DE10,1004503,1,86662444,MPLF,50,KG,447,EUR,2022-09-23,2022-09-28, ,13748089,47656838,205068,3,DE
DE10,1004493,1,21595928,COLA,3,PCS,83,EUR,2022-09-19,2022-09-28, ,82337433,63821277,205068,2,DE
DE10,1004516,2,44401842,EDSA,9,PCS,207,EUR,2022-09-27,2022-09-29, ,20466918,58569539,993372,4,DE
IN10,1004510,1,75904608,ZUFN,17,PCS,544,EUR,2022-09-26,2022-09-29,x,68180086,44488029,427377,1,IN
DE10,1004509,1,93159896,MPLF,22,PCS,159,EUR,2022-09-26,2022-09-27, ,30456127,47656838,195397,2,DE
IN10,1004511,1,45013285,EDSA,98,KG,543,EUR,2022-09-26,2022-09-30,x,10869462,86162838,507247,2,IN
BR10,1004518,2,84480424,ZUFN,55,G,136,EUR,2022-09-28,2022-10-05, ,37246758,24642678,570198,3,BR
DE10,1004519,4,75904608,ZUFN,74,PCS,544,EUR,2022-09-28,2022-10-04, ,90548827,65550769,375171,2,DE
DE10,1004516,1,25398208,COLA,69,PCS,504,EUR,2022-09-27,2022-10-05, ,20466918,63821277,203747,1,DE
DE10,1004538,1,25235624,COLA,42,L,640,EUR,2022-10-05,2022-10-06, ,42969939,63821277,521943,1,DE
DE10,1004519,1,88903632,MPLF,30,PCS,880,EUR,2022-09-28,2022-10-03, ,90548827,47656838,509626,1,DE
CN10,1004505,1,22818912,COLA,87,KG,636,EUR,2022-09-26,2022-09-29, ,91698003,23246292,535433,2,CN
JP11,1004543,2,98151444,MPLF,27,PCS,916,EUR,2022-10-06,2022-10-07, ,60223748,40601709,795326,4,JP
JP11,1004521,1,88797376,MPLF,48,PCS,6,EUR,2022-09-29,2022-10-07, ,25521185,40601709,795326,1,JP
JP11,1004540,1,19474160,COLA,89,KG,986,EUR,2022-10-05,2022-10-07, ,14427468,33607135,795326,2,JP
JP11,1004540,2,21595928,COLA,96,PCS,83,EUR,2022-10-05,2022-10-07, ,14427468,33607135,795326,3,JP
JP11,1004543,1,88797376,MPLF,48,PCS,6,EUR,2022-10-06,2022-10-13, ,60223748,40601709,907670,1,JP
JP11,1004514,1,87079640,MPLF,3,KG,332,EUR,2022-09-27,2022-10-04, ,66145879,40601709,479867,1,JP
CN10,1004541,2,98147568,MPLF,88,L,996,EUR,2022-10-06,2022-10-10, ,25649074,20837115,742891,2,CN
IN10,1004535,2,32069368,ZELA,84,PCS,428,EUR,2022-10-03,2022-10-10, ,48451268,70768553,623933,1,IN
BR10,1004525,1,44401842,EDSA,41,PCS,207,EUR,2022-09-30,2022-10-06, ,63038151,84141246,955994,1,BR
BR10,1004530,3,78949416,ZUFN,53,PCS,991,EUR,2022-10-03,2022-10-07, ,32307970,24642678,657040,1,BR
BR10,1004525,2,88797376,MPLF,73,PCS,6,EUR,2022-09-30,2022-10-10, ,63038151,32008687,814343,1,BR
BR10,1004551,2,51088568,PYTF,18,PCS,234,EUR,2022-10-10,2022-10-11, ,34190390,51619782,437951,1,BR
BR10,1004520,2,56831936,UDF3,24,G,964,EUR,2022-10-07,2022-10-17, ,88736144,89359211,152054,4,BR
BR10,1004508,1,32645344,EDSA,74,PCS,845,EUR,2022-09-26,2022-10-04, ,78625865,84141246,152054,2,BR
IN10,1004535,1,98147568,MPLF,22,L,996,EUR,2022-10-10,2022-10-14, ,48451268,49826393,343487,1,IN
CN10,1004528,1,98147568,MPLF,33,L,996,EUR,2022-10-05,2022-10-10,x,22018185,20837115,742891,1,CN
IN10,1004523,1,97625203,MPLF,9,KG,554,EUR,2022-09-29,2022-10-05, ,36618466,49826393,515259,1,IN
IN10,1004526,3,49790248,PYTF,6,PCS,700,EUR,2022-09-30,2022-10-05, ,44353110,87940829,515259,3,IN
IN10,1004536,2,82207928,ZUFN,28,KG,441,EUR,2022-10-03,2022-10-05, ,29797126,30090592,515259,4,IN
US10,1004529,1,25398208,COLA,80,PCS,504,EUR,2022-10-03,2022-10-06,x,68968014,22179495,878739,1,US
US10,1004545,1,21595928,COLA,65,PCS,83,EUR,2022-10-07,2022-10-10, ,27414385,22179495,154841,2,US
US10,1004545,2,98151444,MPLF,5,PCS,916,EUR,2022-10-07,2022-10-11, ,27414385,81552979,613928,2,US
BR10,1004555,4,82809960,ZUFN,2,L,435,EUR,2022-10-10,2022-10-17, ,37246758,24642678,183137,2,BR
DE10,1004552,1,69251696,UDF3,53,L,529,EUR,2022-10-10,2022-10-18, ,91567310,59321219,403670,1,DE
DE10,1004574,1,71374072,UDF3,36,PCS,293,EUR,2022-10-17,2022-10-19, ,29591869,59321219,217695,1,DE
CN10,1004564,1,24242928,COLA,51,KG,321,EUR,2022-10-12,2022-10-18, ,20291697,12948061,457354,6,CN
US10,1004542,1,25398208,COLA,55,PCS,504,EUR,2022-10-06,2022-10-14,x,64195864,22179495,290438,1,US
DE10,1004579,2,32069368,ZELA,73,PCS,428,EUR,2022-10-17,2022-10-19, ,57122925,79833202,217695,2,DE
IN10,1004549,2,26709208,ZELA,86,KG,229,EUR,2022-10-10,2022-10-17, ,82040060,70768553,795230,1,IN
IN10,1004568,1,98147568,MPLF,3,L,996,EUR,2022-10-13,2022-10-18, ,34906201,49826393,968511,1,IN
IN10,1004548,1,19474160,COLA,36,KG,986,EUR,2022-10-12,2022-10-17, ,27072007,30090592,704776,1,IN
CN10,1004541,1,97625203,MPLF,80,KG,554,EUR,2022-10-06,2022-10-12, ,25649074,20837115,849216,2,CN
CN10,1004561,1,24567712,COLA,76,PCS,689,EUR,2022-10-11,2022-10-18, ,43287891,23246292,457354,3,CN
CN10,1004559,1,98151444,MPLF,63,PCS,916,EUR,2022-10-10,2022-10-18,x,32856039,20837115,457354,2,CN
BR10,1004555,2,25150904,COLA,45,PCS,976,EUR,2022-10-10,2022-10-17, ,37246758,53251766,183137,1,BR
CN10,1004564,2,87079640,MPLF,39,KG,332,EUR,2022-10-12,2022-10-17, ,20291697,20837115,524039,1,CN
CN10,1004562,2,32071024,ZELA,2,KG,737,EUR,2022-10-11,2022-10-14, ,53251766,93048219,683550,4,CN
CN10,1004560,1,87079640,MPLF,27,KG,332,EUR,2022-10-18,2022-10-25, ,25639195,20837115,683550,2,CN
CN10,1004546,1,86834912,MPLF,5,PCS,381,EUR,2022-10-10,2022-10-17, ,28169736,20837115,683550,1,CN
